die,module,subflow,instance,ratio,power_plane,plist,status,group,recipe,phase,chunks
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph1,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph2,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAROOOINTDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parooointdualcoreall_x_trans_ph1_x_normal_main_list,kill,parooointdualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph2,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph1,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph1,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAROOOVECDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parooovecdualcoreall_x_trans_stack_x_normal_main_list,kill,parooovecdualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAROOOVECDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parooovecdualcoreall_x_trans_stack_x_normal_main_list,kill,parooovecdualcorec0,trans,ph2,10
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PAROOOVECDUALCOREALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parooovecdualcoreall_x_trans_stack_x_normal_main_list,kill,parooovecdualcorec0,trans,ph3,5
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARMLCALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parmlcall_x_trans_stack_x_normal_main_list,kill,parmlcc0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F5,ATSPEED_PARMLCALL_VMIN_K_SRHCBBIAF5_SNO_IA_VMIN_F5_X,f5,ia,scn_cbb_srhcbbiaf5_sno_edt_parmlcall_x_trans_stack_x_normal_main_list,kill,parmlcc0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph1,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph2,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PAROOOINTDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parooointdualcoreall_x_trans_ph1_x_normal_main_list,kill,parooointdualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph2,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph1,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARMLCALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parmlcall_x_trans_stack_x_normal_main_list,kill,parmlcc0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F7,ATSPEED_PARMLCALL_VMIN_K_SRHCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_srhcbbiaf7_sno_edt_parmlcall_x_trans_stack_x_normal_main_list,kill,parmlcc0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_AMX_F1,ATSPEED_PARTMULDUALCOREALL_VMIN_K_SRHCBBAMXF1_SNO_AMX_VMIN_F1_X,f1,amx,scn_cbb_srhcbbamxf1_sno_edt_partmuldualcoreall_x_trans_ph1_x_normal_main_list,kill,partmuldualcorec0,trans,ph1,10
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARCCFLLCTAGH0_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn600_cbb_srhcbbringf1_sno_edt_parccfllctagh0_x_trans_ph1_x_normal_main_list,kill,parccfllctagh0,trans,ph1,7
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARCCFLLCTAGH1_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn600_cbb_srhcbbringf1_sno_edt_parccfllctagh1_x_trans_ph1_x_normal_main_list,kill,parccfllctagh1,trans,ph1,5
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARCCFHBI_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn600_cbb_srhcbbringf1_sno_edt_parccfhbi_x_trans_ph1_x_normal_main_list,kill,parccfhbi,trans,ph1,6
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARBASEGIPRING0_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_srhcbbringf1_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARBASEGIPRING1_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_srhcbbringf1_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARBASEGIPRING2_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_srhcbbringf1_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARBASEGIPRING3_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_srhcbbringf1_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARBASESBORING0_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_srhcbbringf1_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,trans,ph1,5
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARBASESBORING1_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_srhcbbringf1_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,trans,ph1,5
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARBASESBORING2_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_srhcbbringf1_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,trans,ph1,5
cbb,SCN,SCN_A_CBB_SRH_CBB_RING_F1,ATSPEED_PARBASESBORING3_VMIN_K_SRHCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_srhcbbringf1_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,trans,ph1,5
